id,number,user,user_id,state,created_at,closed_at,merged_at,repo_url,repo_id,html_url,agent,base_sha,head_sha,delta_loc,delta_cyclomatic_sum,delta_over_cyclomatic_count,delta_cognitive_sum,delta_over_cognitive_count,delta_security_syntax_errors,delta_security_severity_high,delta_security_severity_medium,delta_security_severity_low,delta_general_fatal,delta_general_error,delta_general_warning,new_security_top_1_error,new_security_top_1_error_count,new_security_top_2_error,new_security_top_2_error_count,new_security_top_3_error,new_security_top_3_error_count,removed_security_top_1_error,removed_security_top_1_error_count,removed_security_top_2_error,removed_security_top_2_error_count,removed_security_top_3_error,removed_security_top_3_error_count,new_security_high_sev_top_1_error,new_security_high_sev_top_1_error_count,removed_security_high_sev_top_1_error,removed_security_high_sev_top_1_error_count,new_general_top_1_error,new_general_top_1_error_count,new_general_top_2_error,new_general_top_2_error_count,new_general_top_3_error,new_general_top_3_error_count,removed_general_top_1_error,removed_general_top_1_error_count,removed_general_top_2_error,removed_general_top_2_error_count,removed_general_top_3_error,removed_general_top_3_error_count,repo_language,repo_full_name
3267171081,32,terragon-labs[bot],215797445,closed,2025-07-27T14:48:25Z,2025-07-27T18:32:45Z,2025-07-27T18:32:45Z,https://api.github.com/repos/danieleschmidt/chest-xray-pneumonia-detector,987864466.0,https://github.com/danieleschmidt/chest-xray-pneumonia-detector/pull/32,Claude_Code,51d126cf3e59cf30d2af3e4601fafe10e6964dc4,31ce76fdb9b599b618c3b6d726b4f43ade924a62,2024,226,0,188,6,0,0,0,74,0,0,0,assert_used_LOW,29,subprocess_without_shell_equals_true_LOW,7,blacklist_LOW,1,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,danieleschmidt/chest-xray-pneumonia-detector
3267636884,33,terragon-labs[bot],215797445,closed,2025-07-28T01:19:07Z,2025-07-28T01:19:46Z,2025-07-28T01:19:46Z,https://api.github.com/repos/danieleschmidt/chest-xray-pneumonia-detector,987864466.0,https://github.com/danieleschmidt/chest-xray-pneumonia-detector/pull/33,Claude_Code,e964d9b81f76a94b07cdbfdc73af6bc86c71ab09,57dde417640ed6ad4c86df015b9ac146c812e045,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,danieleschmidt/chest-xray-pneumonia-detector
3185364185,10,danieleschmidt,17543587,closed,2025-06-28T18:40:56Z,2025-06-28T18:44:45Z,2025-06-28T18:44:45Z,https://api.github.com/repos/danieleschmidt/chest-xray-pneumonia-detector,987864466.0,https://github.com/danieleschmidt/chest-xray-pneumonia-detector/pull/10,OpenAI_Codex,caf137b61c436adddcd3ed546e008bea6683975e,4fbdb0e88e7afeb19fcb37afc6db018252e4b3f4,193,15,0,9,1,0,0,0,28,0,0,0,assert_used_LOW,11,subprocess_without_shell_equals_true_LOW,3,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,danieleschmidt/chest-xray-pneumonia-detector
3186221544,11,danieleschmidt,17543587,closed,2025-06-29T14:30:01Z,2025-06-29T16:12:16Z,2025-06-29T16:12:16Z,https://api.github.com/repos/danieleschmidt/chest-xray-pneumonia-detector,987864466.0,https://github.com/danieleschmidt/chest-xray-pneumonia-detector/pull/11,OpenAI_Codex,133d4654864ff29551acabcf42be97e5f09afedb,d56645f7e56616b83bc2ee26efaaed59e9ec99c7,183,36,-1,2,1,0,0,0,36,0,0,0,assert_used_LOW,18,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,danieleschmidt/chest-xray-pneumonia-detector
3173781520,7,danieleschmidt,17543587,closed,2025-06-25T01:47:07Z,2025-06-25T02:06:30Z,2025-06-25T02:06:30Z,https://api.github.com/repos/danieleschmidt/chest-xray-pneumonia-detector,987864466.0,https://github.com/danieleschmidt/chest-xray-pneumonia-detector/pull/7,OpenAI_Codex,fb9ca9d54ed450a9746310a0cf13cd1f5bd1f334,62792203fe913fd85bbc52b3b7f1991930a8221b,277,17,0,5,0,0,0,0,42,0,0,0,assert_used_LOW,13,subprocess_without_shell_equals_true_LOW,4,blacklist_LOW,2,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,danieleschmidt/chest-xray-pneumonia-detector
3177570873,8,danieleschmidt,17543587,closed,2025-06-26T03:11:28Z,2025-06-26T03:12:40Z,2025-06-26T03:12:40Z,https://api.github.com/repos/danieleschmidt/chest-xray-pneumonia-detector,987864466.0,https://github.com/danieleschmidt/chest-xray-pneumonia-detector/pull/8,OpenAI_Codex,040ffdd1d69e51e5d8edf54cc00cfe76702fe15e,ee58f0cbcab0a135f772ab3b0c5c98a881bfd6c9,45,15,-1,24,1,0,0,0,36,0,0,0,assert_used_LOW,12,subprocess_without_shell_equals_true_LOW,4,blacklist_LOW,2,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,danieleschmidt/chest-xray-pneumonia-detector
3181148999,9,danieleschmidt,17543587,closed,2025-06-27T02:51:09Z,2025-06-27T02:53:55Z,2025-06-27T02:53:54Z,https://api.github.com/repos/danieleschmidt/chest-xray-pneumonia-detector,987864466.0,https://github.com/danieleschmidt/chest-xray-pneumonia-detector/pull/9,OpenAI_Codex,9e9302724952b802c6b13fb1dea22c28249c003e,1a3c4c16d4f9c3aa7ac6993b74d3e50b330e4947,98,1,0,0,0,0,0,0,0,0,0,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,danieleschmidt/chest-xray-pneumonia-detector
3169831446,6,danieleschmidt,17543587,closed,2025-06-24T00:29:09Z,2025-06-24T00:34:58Z,2025-06-24T00:34:58Z,https://api.github.com/repos/danieleschmidt/chest-xray-pneumonia-detector,987864466.0,https://github.com/danieleschmidt/chest-xray-pneumonia-detector/pull/6,OpenAI_Codex,869b7680d93fb932b2a876f13e7691e2d6067447,b1afb6b227dcd3e347eb06903cab70ec963a5164,312,16,0,17,1,0,0,0,12,0,0,0,assert_used_LOW,6,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,danieleschmidt/chest-xray-pneumonia-detector
3166034735,5,danieleschmidt,17543587,closed,2025-06-22T15:10:08Z,2025-06-22T15:11:38Z,2025-06-22T15:11:38Z,https://api.github.com/repos/danieleschmidt/chest-xray-pneumonia-detector,987864466.0,https://github.com/danieleschmidt/chest-xray-pneumonia-detector/pull/5,OpenAI_Codex,2088d560dea13e4461b26a9c149ad3b17552b999,a920b7c8f292578d0e2eb8f6dc2425686c81f8e8,43,43,1,62,2,-1,0,0,4,0,-2,0,assert_used_LOW,2,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,error_syntax-error,2,N/A,0,N/A,0,Python,danieleschmidt/chest-xray-pneumonia-detector
3165620087,4,danieleschmidt,17543587,closed,2025-06-22T03:17:17Z,2025-06-22T03:20:59Z,2025-06-22T03:20:59Z,https://api.github.com/repos/danieleschmidt/chest-xray-pneumonia-detector,987864466.0,https://github.com/danieleschmidt/chest-xray-pneumonia-detector/pull/4,OpenAI_Codex,c8669bd5b687e92344b4ba688f06aedcdf2b7346,e1ce640383787da7e9e0d28acb1f4713a9a43302,488,-3,0,-6,-1,1,0,0,74,0,2,0,assert_used_LOW,35,blacklist_LOW,1,subprocess_without_shell_equals_true_LOW,1,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,error_syntax-error,2,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,danieleschmidt/chest-xray-pneumonia-detector
