id,number,user,user_id,state,created_at,closed_at,merged_at,repo_url,repo_id,html_url,agent,base_sha,head_sha,delta_loc,delta_cyclomatic_sum,delta_over_cyclomatic_count,delta_cognitive_sum,delta_over_cognitive_count,delta_security_syntax_errors,delta_security_severity_high,delta_security_severity_medium,delta_security_severity_low,delta_general_fatal,delta_general_error,delta_general_warning,new_security_top_1_error,new_security_top_1_error_count,new_security_top_2_error,new_security_top_2_error_count,new_security_top_3_error,new_security_top_3_error_count,removed_security_top_1_error,removed_security_top_1_error_count,removed_security_top_2_error,removed_security_top_2_error_count,removed_security_top_3_error,removed_security_top_3_error_count,new_security_high_sev_top_1_error,new_security_high_sev_top_1_error_count,removed_security_high_sev_top_1_error,removed_security_high_sev_top_1_error_count,new_general_top_1_error,new_general_top_1_error_count,new_general_top_2_error,new_general_top_2_error_count,new_general_top_3_error,new_general_top_3_error_count,removed_general_top_1_error,removed_general_top_1_error_count,removed_general_top_2_error,removed_general_top_2_error_count,removed_general_top_3_error,removed_general_top_3_error_count,repo_language,repo_full_name
3087697940,127,BjornMelin,48079573,closed,2025-05-23T23:05:11Z,2025-05-24T00:29:12Z,2025-05-24T00:29:12Z,https://api.github.com/repos/BjornMelin/tripsage-ai,980297862.0,https://github.com/BjornMelin/tripsage-ai/pull/127,Claude_Code,518ce598558b82248ec759a9432b0119552cc9b1,17b0000d62cded9a974732d171b9dc913ffc3070,1758,152,1,118,4,0,2,0,2,0,1,0,try_except_pass_LOW,1,hashlib_HIGH,1,N/A,0,N/A,0,N/A,0,N/A,0,hashlib_HIGH,1,N/A,0,error_no-self-argument,1,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,BjornMelin/tripsage-ai
3087794535,128,BjornMelin,48079573,closed,2025-05-24T00:40:51Z,2025-05-24T03:05:27Z,2025-05-24T03:05:27Z,https://api.github.com/repos/BjornMelin/tripsage-ai,980297862.0,https://github.com/BjornMelin/tripsage-ai/pull/128,Claude_Code,9859d4ee937ce3645768179f50dba4cdc25386b4,65764fd8603666124413eed4d43da91c6f87b60d,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,BjornMelin/tripsage-ai
3056325402,52,BjornMelin,48079573,closed,2025-05-12T09:36:06Z,2025-05-12T09:36:22Z,2025-05-12T09:36:22Z,https://api.github.com/repos/BjornMelin/tripsage-ai,980297862.0,https://github.com/BjornMelin/tripsage-ai/pull/52,Claude_Code,f93f478aca1eab31224099f5c40e113bb46ce3a6,9847eb7ac106bb63cb526ba031273bf623af1604,3806,294,0,143,2,0,0,0,486,0,0,0,assert_used_LOW,243,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,BjornMelin/tripsage-ai
3057788915,67,BjornMelin,48079573,closed,2025-05-12T18:27:02Z,2025-05-12T18:27:08Z,2025-05-12T18:27:08Z,https://api.github.com/repos/BjornMelin/tripsage-ai,980297862.0,https://github.com/BjornMelin/tripsage-ai/pull/67,Claude_Code,e2411a25d11c98deaf718c7a3d67b6798b40e8c6,f61e50c18b2b00c0963ff1c01f478c1d62044253,368,10,0,0,0,0,0,0,72,0,0,0,assert_used_LOW,36,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,BjornMelin/tripsage-ai
3158486360,251,BjornMelin,48079573,closed,2025-06-19T00:06:04Z,2025-06-19T02:47:48Z,,https://api.github.com/repos/BjornMelin/tripsage-ai,980297862.0,https://github.com/BjornMelin/tripsage-ai/pull/251,Claude_Code,323627c5ac97aef2f6aada5b558008a76bd5ca92,0a8cd4a0aff635d2e56fa9419233911c6d56daaf,975,135,0,25,3,0,0,2,812,0,0,0,assert_used_LOW,406,hardcoded_sql_expressions_MEDIUM,1,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,BjornMelin/tripsage-ai
3158486610,252,BjornMelin,48079573,closed,2025-06-19T00:06:17Z,2025-06-19T02:47:29Z,,https://api.github.com/repos/BjornMelin/tripsage-ai,980297862.0,https://github.com/BjornMelin/tripsage-ai/pull/252,Claude_Code,f8c4bcda3d93abeeb3baa0648100adaf3bbc3ff2,09bbefe56f5916349a6f39c3da873df8dcb1a5fc,3746,502,2,621,22,0,0,2,346,0,2,0,assert_used_LOW,132,try_except_pass_LOW,24,hardcoded_password_string_LOW,22,hardcoded_password_funcarg_LOW,6,N/A,0,N/A,0,N/A,0,N/A,0,error_possibly-used-before-assignment,3,error_function-redefined,1,N/A,0,error_unexpected-keyword-arg,2,N/A,0,N/A,0,Python,BjornMelin/tripsage-ai
3158486874,253,BjornMelin,48079573,closed,2025-06-19T00:06:31Z,2025-06-19T02:47:11Z,,https://api.github.com/repos/BjornMelin/tripsage-ai,980297862.0,https://github.com/BjornMelin/tripsage-ai/pull/253,Claude_Code,f8c4bcda3d93abeeb3baa0648100adaf3bbc3ff2,9cb53407c3c27fec6f360ef2463281d0380558f6,4756,431,4,339,12,0,0,0,382,0,3,0,assert_used_LOW,171,hardcoded_password_funcarg_LOW,10,hardcoded_password_string_LOW,6,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,error_not-async-context-manager,2,error_used-before-assignment,1,N/A,0,N/A,0,N/A,0,N/A,0,Python,BjornMelin/tripsage-ai
3158487135,254,BjornMelin,48079573,closed,2025-06-19T00:06:45Z,2025-06-19T02:46:45Z,,https://api.github.com/repos/BjornMelin/tripsage-ai,980297862.0,https://github.com/BjornMelin/tripsage-ai/pull/254,Claude_Code,f8c4bcda3d93abeeb3baa0648100adaf3bbc3ff2,14e0909678d9845f2523ff23793d2b12963c694d,2509,230,4,799,28,0,0,0,-1692,0,-16,0,blacklist_LOW,18,hardcoded_password_string_LOW,4,N/A,0,assert_used_LOW,868,N/A,0,N/A,0,N/A,0,N/A,0,error_no-self-argument,5,error_function-redefined,1,N/A,0,error_no-value-for-parameter,13,error_unexpected-keyword-arg,7,error_no-method-argument,2,Python,BjornMelin/tripsage-ai
3158487412,255,BjornMelin,48079573,closed,2025-06-19T00:07:00Z,2025-06-19T02:46:23Z,,https://api.github.com/repos/BjornMelin/tripsage-ai,980297862.0,https://github.com/BjornMelin/tripsage-ai/pull/255,Claude_Code,f8c4bcda3d93abeeb3baa0648100adaf3bbc3ff2,fbe370050cf30373d250bf6563cc016f47d1c30b,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,Python,BjornMelin/tripsage-ai
3158487748,256,BjornMelin,48079573,closed,2025-06-19T00:07:15Z,2025-06-19T02:46:07Z,,https://api.github.com/repos/BjornMelin/tripsage-ai,980297862.0,https://github.com/BjornMelin/tripsage-ai/pull/256,Claude_Code,f8c4bcda3d93abeeb3baa0648100adaf3bbc3ff2,b3055d7a09300603c32b1cc43106e8f6e5176a5d,47810,3295,15,2537,61,0,0,22,7008,0,-22,0,assert_used_LOW,3371,hardcoded_password_string_LOW,49,blacklist_LOW,31,N/A,0,N/A,0,N/A,0,N/A,0,N/A,0,error_possibly-used-before-assignment,7,error_used-before-assignment,2,N/A,0,error_unexpected-keyword-arg,24,error_no-value-for-parameter,7,N/A,0,Python,BjornMelin/tripsage-ai
